bug_id,long_description,label
WINE-10386,starting with wine internet explorer does not start it only displays the following messages on the console fixme shell shregisterdragdrop x a x b stub err ole registerdragdrop com not initialized fixme shell shrevokedragdrop x a stub the shell fixmes appear in too but not the ole error regression test to follow ,0
WINE-24677,error when i try to run winrar setup shareware www rarlab com fixme seh call stack handlers not implemented on arm exceptioncode c hardware i use is sharp netwalker pc z cpu freescale imx arm cortex a os ubuntu wine build from sources ,1
WINE-14851,the newest ns c and original c soulseek file sharing applications cannot connect to the soulseek server according to a report in the appdb this worked in in wine you can download soulseek at http slsknet org download html,1
WINE-15260,created attachment in this screenshot the player s cell was moving mostly to the right and slightly up during the cell level the background is neither rendered properly nor erased on a regular basis consequently any motion of any object on the screen leaves a trail if the player moves his cell all objects on the screen are effectively moving in the opposite direction and they all leave trails at once see screenshot ,0
WINE-13055,created attachment output from wine s exe got this attachment when using ubuntu hardy x it looks like bit problem using settler gold german version v settler nexgen german version doesnt work also ,0
WINE-7255,strange winelib bug in fprintf fprintf f n abc gives correct but fprintf f n abc gives incorrect gcc and all other versions i ve checked gives correct result ,0
WINE-28829,this happens when attempting to view personal certificates from the security tab in ie s control panel applet wine call from x b b to unimplemented function wininet dll showclientauthcerts aborting wine unimplemented function wininet dll showclientauthcerts called at address x b b thread starting debugger if native wininet is used it crashes from an unimplemented function in wintrust instead steps to reproduce change the reported windows version to windows add an application specific override for infinst exe shell native otherwise the installer won t run because it detects ie already installed run the installer ignore a crash near the end bug or use native shdocvw to avoid it run wine control inetcpl cpl go to the security tab and click personal under certificates,0
WINE-10133,created attachment winedebug relay captured stderr after successfully installing pool of radiance and using the nocd patch as suggested in the appdb comments the game does not start running wine por main exe opens a black window in the top left corner of the screen for a very brief moment and then the program quits i attach the stderr of winedebug relay as a gzipped text file ,1
WINE-20158,wine has a severe bug that makes it not draw the board by default using a native gdiplus dll library does fix this problem but the buttons are still messed up please check http appdb winehq org objectmanager php sclass version iid itestingid for further details ,1
WINE-24022,nvshaderperf is an nvidia tool that runs on the console and that is sadly available only on windows i ve successfully used nvdxt another similar tool by nvidia with wine and it runs perfectly fine but nvshaderperf seems to require xml parsing in a way wine does not support or at least that seems to be the case according to console output installation goes without a hitch and after defining a comfy alias on my bashrc i get the following attempting to even show the help username host nvshaderperf v fixme msxml internal putproperty x lhttp xml org sax properties lexical handler semi stub fixme msxml saxxmlreader queryinterface interface a c ccf e a dc dc b d not implemented fixme msxml saxxmlreader queryinterface interface e c baf afb d c a c defed not implemented no performance dlls found please reinstall no performance plugins found please reinstall nvshaderperf i checked the plugins xml and it s utf encoded with a bom mark if it s indeed an xml issue something i can t confirm with the limited info i have at hand it must be an encoding thing either being utf or having a bom because the xml s contents are rather simple ,1
WINE-38726, conditional jump or move depends on uninitialised value s at x fef f qualitycontrolrender doqos qualitycontrol c by x fe f baserendererimpl receive renderer c by x fe e baserenderer receive renderer c by x fe c meminputpin receive pin c by x fe de imeminputpin receive strmif h by x fe de meminputpin receivemultiple by x a d imeminputpin receivemultiple strmif h by x a d sinkmeminputpin receivemultiple by x a imeminputpin receivemultiple strmif h by x a sinkmeminputpin receive by x f imeminputpin receive strmif h by x f baseoutputpinimpl deliver by x f b a smartteefilterinput receive smartteefilter c by x f a f meminputpin receive pin c by x a imeminputpin receive strmif h by x a media thread by x bc bb signal i c by x bc bfe call thread func signal i c by x bc b signal i c by x bc d start thread thread c by x f f f start thread in usr lib libpthread so by x f abd d clone in usr lib libc so uninitialised value was created by a client request at x bc a fd mark block uninitialized heap c by x bc a initialize block heap c by x bc ecb rtlallocateheap heap c by x feea qualitycontrolimpl create qualitycontrol c by x fe ac baserenderer init renderer c by x f ce b nullrenderer create nullrenderer c by x f f dscf createinstance main c by x c e iclassfactory createinstance unknwn h by x c e cocreateinstance by x a aca create sinkfilter smartteefilter c by x a d test smart tee filter in graph smartteefilter c by x a b test smart tee filter smartteefilter c by x a func smartteefilter smartteefilter c by x a ec run test test h by x aa d main test h ,1
WINE-38422,a program from http www sentrilock com cu sentrilock sentricardutilityinstaller exe crashes with a sigfpe trace gdiplus gdipmeasurecharacterranges x a lgroupbox x x xe f trace gdiplus gdipmeasurecharacterranges may be ignoring some format flags attr trace gdiplus gdiptransformpoints x a x ef trace gdiplus gdipsetmatrixelements x ee trace gdiplus gdipmultiplymatrix x ee x e trace gdiplus gdipscalematrix x ee trace gdiplus gdiptransformmatrixpoints x ee x ef trace gdiplus gdiptransformpoints x a x edbc trace gdiplus gdipsetmatrixelements x ed trace gdiplus gdipmultiplymatrix x ed x e trace gdiplus gdipscalematrix x ed trace gdiplus gdiptransformmatrixpoints x ed x edbc trace gdiplus gdipsetempty x program received signal sigfpe arithmetic exception x daa b in the program works with a native gdiplus dll ,1
WINE-22657, dmark se doesn t render the game on high details the screen is only black the output while the benchmark is running is fixme d d context check fbo status fbo status gl framebuffer incomplete missing attachment x cd fixme d d context check fbo status color attachment x a e wined dfmt b g r x unorm x fixme d d context check fbo status depth attachment x a ab wined dfmt d unorm x err d d iwined ddeviceimpl clearsurface gl invalid framebuffer operation x from glclear git dlls wined d device c this is with nvidia gts driver this is a regression caused by commit a debe fab dab a d ecf c a f is the first bad commit commit a debe fab dab a d ecf c a f author henri verbeet date wed may wined d use the fbo cache in swapchain blit cbaa bd f dc a ac fb c da c e fc b df e cd d a efda m dlls,0
WINE-10407,wine call from x b f to unimplemented function ntoskrnl exe iocreateunprotectedsymboliclink aborting wine call from x b f to unimplemented function ntoskrnl exe exinitializezone aborting wine call from x b f to unimplemented function ntoskrnl exe exinterlockedaddlargeinteger aborting wine call from x b f to unimplemented function ntoskrnl exe iocreatesynchronizationevent aborting wine call from x b f to unimplemented function ntoskrnl exe exinitializeresourcelite aborting next showstopper is for sure the starforce protection ,1
WINE-10730,created attachment characters are not rendered correctly in screen daten bernahme with the workaround suggested in bug wiso works fine so far in the import module the daten bernahme screen which is used to check the imported values characters are not rendered correctly please see attached screenshot ,0
WINE-29412,hello the right click on system tray icon don t show menu under wine with qt work under windows example application http files first world info ultracopier tp ultracopier portable win zip thanks to fix it ,1
WINE-32347,this issue applies to at least two game remakes available from http retrospec sgn net alien http retrospec sgn net game links php link alien head over heels http retrospec sgn net game links php link hoh source code is available for alien i m testing with wine ga f f lubuntu x nvidia driver both games crash when you drag the game window so it is partly off the right and or bottom edge of the screen there is no crash when the window is off the left and or top edge the crash didn t give a very useful backtrace sometimes when it crashed there was no error dialog just this console text err seh raise exception unhandled exception code c flags addr x bc b a,1
WINE-20253,created attachment commit b dd c f a bc aa f f c a bb da by alexandre julliard a commit back in march appears to have introduced a bug in which stringfromguid gets provided a null argument and crashes i noticed this when trying to get wwii online battleground europe running this bug was not present in which ships with ubuntu but was present in in short when you try to start the settings exe program that comes with the game it crashes with a page fault i did a git bisect and isolated the commit that introduced this behaviour i am attaching it along with a backtrace which resulted from the crash if there is anything else i can provide let me know regards brian,0
WINE-28398,created attachment backtrace homm fails to start crashes while loading backtrace attached link to the game http www fileplanet com fileinfo might magic heroes vi demo i am using newest wine from git ,1
WINE-34021,created attachment wine rc g adb console output caught by redirects working around bug wine wine drive c program files internet explorer iexplore exe www microsoft com crashes out badly see logs however workaround is supplied wininet and urlmon unimplemented function ,1
WINE-35941,the configure script does not find the ncurses includes and libraries although they are installed this happens because the script simply checks for ncurses h while it stays in ncurses ncurses h in my system instead of doing this raw test configure must use pkgconfig for checking the presence of ncurses and getting its cflags and libs options the raw test could be eventually left as last resort if pkgconfig won t provide the package ,1
WINE-121,the winelauncher should automatically detect the lack of a config file and autolaunch the setup utility that way a first time run of wine results in a nice user experience ,1
WINE-30617,with bruno jesus we create a hack to pass the readfileex error for the ubisoft game launcher see bug i tried the hack with games and they work correctly but for two games assassin s creed and revelations the savegame does not works correctly the savegame folder is here c users berillions local settings application data ubisoft game launcher savegame storage xxx these folders exist and the savegame files too but when you launch the game the savegame is not found you can only begin a new game this is a message that i found in my file log warn file createfilew unable to create file lc users berillions local settings application data ubisoft game launcher savegame storage ymvyawxsaw ucw save extendedmeta status c trace file createfilew returning xffffffff i don t think that the error come from the hack for assassin s creed brotherhood the savegame works correctly because the savegame files are not in the same folder for brotherhood the savegame can be found here c users berillions saved games assassin s creed brotherhood saves i found that the error c status object name not found means file is not found i attached the complete file log ,0
WINE-37994,created attachment screenshot showing transparent tab characters within the main editor window of avrstudio tab characters are not drawn in background color and remain transparent showing artefacts of the panes underneath this makes the application unusable as the editor shows incorrect text characters or graphic elements wherever a transparent tab character appears this bug was introduced in wine version with the changes to gdi dll in particular the changes to gettextextentexpoint the issue can be fixed for later versions of wine up to by reverting to the gdi versions of driver c font c and freetype c the avrstudio installation exe is freely available here requires email registration http www atmel com tools studioarchive aspx checksum f d e ab f d f d afc b fdd e e avrstudio setup exe terminal output doesn t show anything useful see screenshot instead ,1
WINE-29817,created attachment crash backtrace of lmms at startup hi lmms install fines but crash at startup after displaying the logo http sourceforge net projects lmms files lmms lmms win exe download guy,1
WINE-18641,created attachment wine gbf f console output adobe lightroom demo causes an unhandled exception due to unimplemented function gdipcreatehiconfrombitmap following installation to use the trial the patch from bug must be applied http bugs winehq org attachment cgi id the trial only shows the fault immediately after installation subsequent times it exits silently which is probably a different bug someone with a full version will have to confirm if this occurs repeatedly for that with native gdiplus the trial does not show an unhandled exception and simply exits silently ,0
WINE-42568,the following lines are sometimes printed when running the tests for msg c msg c test failed sendmessage from other thread the msg x was expected but got msg x instead msg c test failed sendmessage from other thread the msg sequence is not complete expected actual msg c test succeeded inside todo block wrong status msg c test succeeded inside todo block sendmessage from other thread marked todo wine but succeeds this affects both of the test machines ,1
WINE-22442,created attachment output of wine sega rally revo launcher exe log afaict one needs to launch sega rally revo launcher exe to configure the game for the current hardware set without the data created by the launcher exe the main game executable sega rally revo exe crashes upon start note the launcher crash here spawns the microsoft net error reporting gui ,1
WINE-20755,there are some minor display problems in mafia in particular at the very beginning of the demo when people are sitting around a table their eyeballs seem to pop out of their heads this is probably due to the fact that mafia uses a w buffer while wine handles it as a z buffer this can be seen in dlls wined d state c moreover i get this fixme message fixme d d state zenable w buffer is not well handled would it be a lot of work to add support for a w buffer in wine the wgl ext depth float opengl extension might be used ,1
WINE-11154,created attachment output starting a new game or loading a saved game crashes wined d,0
WINE-23472,created attachment createtoolhelp snapshot unimplemented i am attempting to run pokerstars with pokerstarshotkeys i was able to do this with out a problem on i decided it was time for an update but ps continues to crash i d rather not revert back but if its necessary i ll go that route pokerstars will crash when i open a new window it will crash if it hangs on a window it will crash if i go into a menu list it basically crashes when it wants i am in communication with ps but i m sure you would want to know about this problem thank you for all your work michael,1
WINEHQ.ORG-44581,https groups google com forum msg mozilla dev security policy oaeqtddo cw ln pp h aaaj as of today for firefox nightly error code sec error unknown issuer,0
WINE-23460,the cancel button on the installer is not clickable possible regression will check ,0
WINE-27557,created attachment relaysehtid game installs fine in wine ga cc running fails with wine alicemadnessreturns exe fixme exec shell execute flags ignored x fixme exec shell execute flags ignored x wine unhandled page fault on read access to x at wine unhandled page fault on read access to x at address nil thread starting debugger never giving me a backtrace running under winedbg running winedbg bt all never gets me one either protection id says it s securom matroschka protectionid v july c cdkiller tippex build ready scanning c program files ea games alice madness returns game alice binaries win alicemadnessreturns exe file type bit exe subsystem win gui size afd h byte s file appears to be digitally signed offset c h size h byte s file has h bytes of appended data starting at offset c h file heuristics flag x securom matroschka package detected possible cd dvd key or serial check serialnumber compilerdetect visual c visual studio scan took second s relaysehtid trace attached feeling lucky focht ,0
WINE-29017,the app crashes when trying to start tools explorer or in french outils explorateur wine reports err seh raise exception exception frame is not in stack limits unable to dispatch exception the app and a sample database can be download here http www janin tools com download wine th dimension tar gz to reproduce the bug download the archive and uncompress it launch d exe choose d mo on the welcome dialog choose ouvrir une base existante and select the test database click on autre if necessary when database opened choose outils then explorateur in the menu bar ,1
WINE-5574,when a program crashes winedbg runs and never stops it falls in an infinite loop this make my cpu be at then i must kill it with kill it is an very anoying bug since it takes several minutes to write kill and kill winebdg i attached an exemple joaopa,0
WINE-28080,when running rbe version there are a bunch of fixme in the output and a unhandled exception after loading a bios file changing and trying to save ,1
WINE-35030,created attachment crash log hello when i launch steam install program it crashes at the end of the install then continue with downloading the whole client it is not an important crash because it doesn t stop the install i joined the log of the crash thank you for your help config ubuntu wine bits amd radeon with ubuntu catalyst drivers version processor intel i ghz,0
WINE-25196,regression after update wine from to utorrent icon in systray is blank and unclickable no reaction at left or right mouse clicks ,0
WINE-32489,created attachment user settimer should respect the minimum and maximum timeout limits according to msdn settimer has a minimum timer value of milliseconds currently wine uses a minimum timer value of milliseconds this behavior poses a problem for silverlight which uses settimer to handle redrawing the display since silverlight expects to repaint the display at about fps milliseconds the millisecond timer value is insufficient by dropping the minimum timer value to milliseconds silverlight will then be able to repaint the display fast enough to show movies without having choppy playback ,0
WINE-5702,the demo worked fine in wine now after starting a new game it crashes see attachment for the crash ,0
WINE-6477,i downloaded the latest wine sources on my amb box running ubuntu dapper following the instructions i succesfully ran configure and make depend but make all fails with the message unknown stabs code x e error log attached,1
WINEHQ.ORG-16447,http winehq org devel has a broken link developers guide online resource for development with wine http winehq org docs winedev guide index,0
WINE-21569,created attachment terminal output the backtrace is a long line of crypt related stuff along with wininet libssl libcrypto etc see attached ,1
WINE-1438,zdzichu irc pl trying to install half life with freshly compiled installed wine root mother mnt cdrom wine setup exe err module builtin loadmodule loaded so but dll mmsystem dll still not found could not load kernel dll required by isset se error most other programs work ok counter strike installed themself half life upgraded has run although it complained about missing halflife clearly kernel dll is not emulated properly restored from gmane org ,1
WINE-33328,tab setupscrolling function has a copy paste bug http source winehq org source dlls comctl tab c l the if and else blocks in if infoptr dwstyle tcs vertical seems identical ,0
WINE-37580,spotify in its entirety works very well it is only when clicking on the browse section when the gui doesn t show up songs can play and the gui shows on the my music section but not on the browse section ,1
WINE-16790,graphics bug in lineage in wine the bug appears as blue and black lines non transparent in versions like in the screens in the zip file on the login screen the bug didn t change with the wine versions ingame the position of the camera changes the bug like shown in the screens my system is an acer aspire g with intel core duo t nvidia gefore m gt nvidia driver version is ,0
WINE-12943, b e a a ab a d aa e f is first bad commit commit b e a a ab a d aa e f author stefan d singer date sun aug wined d fix the half pixel correction b ea afc f f a cba f b b dcb b b c fc c b d b after this commit in some games the fonts get displayed only hardly readable affected games x wing alliance bf maybe some more i found a topic which displayed the things http forum winehq org viewtopic php t ,1
WINE-7454,this bug report is actually for version but this was not available in the version list after inserting my initials and the serial number accepting the license and then starting the installation it fails with an copy error in the wine msi module i will attach the console output ,0
WINE-42946,ffxiv dx fails to render game black screen except for ui and name tags ,0
WINE-36821,hello folks the kernel driver is part of multi theft auto v release notes https forum mtasa com viewtopic php f t there is a constant spam on terminal snip fixme ntoskrnl pslookupprocessbyprocessid x x e bc stub fixme ntoskrnl pslookupprocessbyprocessid x x e bc stub fixme ntoskrnl pslookupprocessbyprocessid xc x e bc stub fixme ntoskrnl pslookupprocessbyprocessid x x e bc stub fixme ntoskrnl pslookupprocessbyprocessid x x e bc stub fixme ntoskrnl pslookupprocessbyprocessid x x e bc stub fixme ntoskrnl pslookupprocessbyprocessid x c x e bc stub fixme ntoskrnl pslookupprocessbyprocessid x ff x e bc stub fixme ntoskrnl pslookupprocessbyprocessid x ffc x e bc stub fixme thread ntqueryinformationthread info class not supported yet fixme thread ntqueryinformationthread info class not supported yet fixme thread ntqueryinformationthread info class not supported yet fixme thread ntqueryinformationthread info class not supported yet fixme thread ntqueryinformationthread info class not supported yet fixme thread ntqueryinformationthread info class not supported yet fixme thread ntqueryinformationthread info class not supported yet fixme thread ntqueryinformationthread info class not supported yet fixme thread ntqueryinformationthread info class not supported yet fixme ntoskrnl pslookupprocessbyprocessid x x e bc stub fixme ntoskrnl pslookupprocessbyprocessid x x e bc stub snip fairplaykd sys kernel driver code snip f bff mov ediedi f push ebp f bec mov ebpesp f b b d mov ecxdword ptr ss ebp process id to lookup f e push ebx f f push esi f f c test cl f jnz short f f b d c mov ebxdword ptr ss ebp c f f c test bl f b a jnz short f f d b e fd mov eax fde max pid handle f bc cmp ecxeax f ja short f f bd cmp ebxeax f d ja short f f a bcb cmp ecxebx f c jnb short f f e bf mov esiecx pid loop f d lea eaxdword ptr ss ebp f push eax f push esi f ff c a call dword ptr ds a c pslookupprocessbyprocessid f b c test eaxeax f d b je short f a f f c add esi f bf cmp esiebx f ea jb short f f bc mov eaxebx f eb f jmp short f f a b d mov ecxdword ptr ss ebp f d ff a call dword ptr ds a obfdereferenceobject f bc mov eaxesi f eb jmp short f f c xor eaxeax f e pop esi f a b pop ebx f b d pop ebp f c c retn snip if it fails wine stub in this case just go for the next process id genius logic at work silencing via trace once might be ok for this even if the loop is still getting executed sha sum mtasa exe f ef cd ce c e c mtasa exe du sh mtasa exe m mtasa exe wine version wine gbf c regards,1
WINE-25975,running the regression test but i m caught in the middle of a crash on startup which was fixed but no idea when the video output of the game never updates by itself it does update once if i click the window to move it super click every time i do that it complains err x settings x drv changedisplaysettingsex no matching mode found x x xrandr fixme win enumdisplaydevicesw null x e x stub last known working version wine first known broken version wine ,0
WINE-11004,gmail relies on bold working to show which conversations are unread in firefox this doesn t work at all unless you install corefonts ,1
WINE-29342,created attachment terminal output regression testing indicated d a ddfac de c d a d f is the first bad commit commit d a ddfac de c d a d f author henri verbeet date mon dec ddraw add support for clipped blits e e b f d e fd d ded fdc b ddc f e bb fec f e d cf m dlls reverting the patch restored the correct display the problem occurs with a radeon hd and a gma though it looks like it stopped working with ddr opengl on the gma prior to this commit ,0
WINE-8125,the marratech client bundles sun s java jre starting either of the two binaries marratech exe or marratechconsole exe crashes with errors like this cd wine drive c program files marratech marratech wine bin marratechconsole exe fixme win enumdisplaydevicesw null x b x stub fixme d d iwined ddeviceimpl getavailabletexturemem x ab stub simulat ing mb for now returning mb left fixme ddraw idirectdrawimpl setcooperativelevel x nil fixme font wineengcreatefontinstance untranslated charset exception in thread main java lang exceptionininitializererror at aa q unknown source at aa unknown source at d unknown source at marratech client clientutils reportstartupprogress unknown source at marratech client clientutils reportstartupprogress unknown source at marratech client pro main unknown source caused by java lang nullpointerexception at java lang stringbuffer stringbuffer java at ao g unknown source at ao unknown source at ao unknown source more fwiw relay shows one thread doing something with character sets then explicitly passing control to another thread which immediately crashes call ntdll strncpy a java lang characterdatalatin tolowercase a ret d c call msvcrt except handler f c f ed ece ret efc b another crash i ve seen is wine marratechconsole exe an unexpected error has been detected by hotspot virtual machine exception access violation xc at pc x efa a pid tid java vm java hotspot tm client vm b mixed mode problematic frame c ntdll dll x a an error report file with more information is saved as hs err pid log i ll attach the log mentioned in the latter case ,1
WINE-20354,created attachment console output when starting the installed and registered program i am a professional video editor for one of the large studios around lately switching to linux have forced me to use the awesome wine in order to install sony vegas pro unfortunately wine does absolutely not care about the windows image acquisition wia ths i only can say that sony vegas pro install absolutely without any errors and even registration works fine right after the start of the program the loading window shows up and is replaced immediately with an error notification sony vegas has encountered an error wia manager could not be initialized i figured to talk to the people on irc and post an error log but even they say that wine does not care the slightest about the windows image acquisition i am actually looking forward to see wia supported as fast as possible i ve been talking directly to sony developers in their forum complete thread in german if you are interested seing the output feel free to visit http www vegasforum de sony vegas pro t html thank you for the work you do every day to improve wine it is much appreciated ,1
WINE-26656,i just downloaded the dektop app from cherry sms com installed it but it doesn t work proper i cant select the country code if i write the coutry code before my number i geht the message logged in but the program crashes http pastebin com yxmv g g i asked in the irc and a guy told me it was written in visualbasic and that there was some problem with the guids i hope that helps regards,1
WINE-41638,i tried to compile wine wordpad outside the source tree but i got some errors i fixed some of these error with this patch https source winehq org patches data but there is one that i cannot understand very well both microsoft rc and windres highlight an error here https github com wine mirror wine blob master programs wordpad wordpad rc l because the parameter after the text in a popup statement is not an identifier but the flags described in this page https msdn microsoft com en us library windows desktop aa v vs aspx i have understood what the need is grab the popup menu for the drop down button in the toolbar but this seems wrong to me so before providing anything on this i wrote this bug to understand what you would like to do because it is not very clear to me sincerely ,0
WINE-9845,if i turn the hardware vertex shader support and pixel shader on i don t get the overlay level that shows cities resources and what a tile will net if it is worked on both when selecting a settler worker and inside the city view also only the borders generated by towns is shown selecting a settler or worker should generate a lot of different visuals but none are shown and theres no cursor thingy the screenshots show the difference between both situations curiously the deer in the upper left corner are shown while the fish and sugarcane in the middle right are not shown moving the screen had no effect also i m holding down my left mousebutton in the screenshot with vertex shader on hardware and pixel shader on apparently the goto cursor also completely disappears here as well as all the other visuals paired with selecting a move to location having the unit selected if i turn off pixel shader support but leave hardware vertex shader on almost everything becomes black if i set vertex shader to none it does not matter what the pixel shader is set to vertex shader off screenshot system gentoo sources r x amd athlon tm x dual core processor gcc gfx card xfx geforce gt driver version the same issue lives in wine but even here the deer are fully drawn with vertex shader set to hardware as opposed to the blackness without hardware vertex shader there is no visible difference in debug output between settings if additional info is needed let me know ,0
WINE-5198,the i think nullsoft nsis installer used by second life has started to fail since alexandre s return from trip batch of checkins on about may th whereas it worked before now it quits saying you appear to be using a limited account you must be an administrator to install second life this is when running wine as either a user or root ,0
WINE-26978,created attachment log tokenadmin exe crash tokenadmin exe is a smart card reader manager from icbc online bank donwload http www icbc com cn icbc html download dkq safesign icbc per exe install safesign icbc per exe with wine lang en us utf wine safesign icbc per exe run tokenadmin exe cd wineprefix drive c program files icbcebanktools g d management utility wine tokenadmin exe see log tokenadmin exe crash,1
WINE-29750,created attachment wine log file when i search an song or a artist with the search box when the result is displyed on the spotify screen it crash spotify version g b ,0
WINE-37714,created attachment backtrace txt paf shuts down when a new line enter is added in notes panel,0
WINE-1026,assuming fixed and closing previous details were deleted by bugzilla update ,1
WINE-28422,created attachment patch to greatly reduce numerical noise in scanf conversion of doubles and long doubles if i compile the test scanf c code attached below using gcc test scanf c under mingw msys on wine i get the following results from running the a exe executable that is created by that build under wine bash exe echo e a exe e is input string e f b f f is long double value e b f f is double value e e b f a deaf e e b f a df b e e b f a df e e b f a df e e b f a df i annotate the above lines of output to demonstrate what the test application does read a string from stdin in this case e and output the result transform that string to a long double value bit floating point using sscanf with a format string of le and output that result in decimal and hexadecimal the decimal result in this case e immediately demonstrates the bad numerical significance loss in sscanf since the answer has a relative error of e rather than the expected relative error of order e the bit mantissa in the hexadecimal representation of the long double is shifted to the left on output by one bit to simulate the hidden bit that occurs for double values to make hex comparisons with the corresponding double in line easier transform the string to a double value bit floating point using sscanf with a format string of le and output the result in both decimal and unshifted hexadecimal form the decimal form of e demonstrates a relative error of e rather than the expected relative error of order of e use sprintf to write the double precision form of the number to a character string in rounded form using a precision of i where i ranges from to transform that string to a double value bit floating point using sscanf with a format string of le and output the rounded string the value of i and the double result in both decimal and unshifted hexadecimal form this test indicates how much precision is required for the conversion from double to a rounded string in order to read back a double that is the same as the original double in this case at a precision of and beyond sscanf provides consistent results but they are not the same as the original double because of the large numerical noise in the results from sscanf i then applied a patch attached to wine dlls msvcrt scanf h that fixes this numerical precision issue for conversions of doubles and long doubles by the scanf family of functions note wine dlls msvcrt scanf h and wine dlls msvcrt scanf h are identical so this patch should apply for wine as well what the patch does is make sure all calculations during the conversion are done in long double precision with results scaled in such a way that all calculations except a possible multiplication or division at the last are done with integers stored in long double form these changes assure exact results for input numbers between and that can be represented exactly in long double form and results with minimal numerical noise in other cases here are the same test results for this patched test case bash exe echo e a exe e is input string e f b f cb cefaf a is long double value e b f cb cefaf is double value e e b f cb cefaf e e b f cb cefaf e e b f cb cefaf e e b f cb cefaf e e b f cb cefaf the results are vastly improved by the attached patch for the scanf family of functions now the relative numerical error for le conversion to long double is reduced from e to e and the relative numerical error for le conversion to double is reduced from e to e furthermore the round trip test of converting a double to rounded string form and then back to double shows exact agreement for other tests with repeating decimal input such as e exact agreement was obtained for a rounded precision of just as a matter of interest here are the results for the same test application compiled with gcc for linux on linux software raven echo e a out e is input string e f b f cb cefaf a is long double value e b f cb cefaf is double value e e b f cb cefaf e e b f cb cefaf e e b f cb cefaf e e b f cb cefaf e e b f cb cefaf which is identical with the patched wine result except for the digit exponents when i created jpl binary ephemerides consisting of roughly gb of doubles from jpl ascii ephemerides with my ephcom software on linux and on wine built with the attached patch i got exact agreement between the double data for the linux and wine produced binary ephemerides in most cases however per cent of the time the double values on the two platforms differed at the e relative difference level which is consistent with scanf errors in the two cases differing on average by one in the last bit of the long double representation by chance such small differences would propagate to the double representation with bits less in the mantissa when counting the hidden bit roughly per cent of the time so i feel this patched scanf family of functions does very well against the linux equivalent i have classified this apparently long standing bug after a lot of thought as critical the reason for that classification is the scanf family is a fundamental building block for any platform and the numerical precision of the scanf family for double values is critical to a lot of applications such as ephcom where i first discovered the issue one could argue that a workaround is available dan kegel noted this on the wine devel list of using microsoft s version of msvcrt dll rather than the wine version so this is not critical because of the availability of that alternative msvcrt dll however there is a chicken egg problem here presumably some of those apps that use the microsoft version of msvcrt dll do so because the scanf numerical precision bug in wine s version is giving them trouble anyhow applying this patch going forward is fundamental to wine as an independent platform so that is why i chose to use a critical classification as a first approximation subject of course to any reclassification wine developers want to make for this bug ,1
WINE-26140,use of uninitialised value of size at mbstowcs sbcs mbtowc c by wine cp mbstowcs mbtowc c by multibytetowidechar locale c by edit wm settext edit c by editwndproc common edit c by editwndproca winproc c by winproc c by call window proc winproc c by winproc call window winproc c by call window proc message c by send message message c by sendmessagea message c by senddlgitemmessagea dialog c by comdlg findreplacedlgproc finddlg c by winproc c by call dialog proc winproc c by winproc callprocwtoa winproc c by winproc calldlgprocw winproc c by defdlgprocw defdlg c by winproc c uninitialised value was created by a stack allocation at test param check finddlg c ,1
WINE-8476,platinum erwin relies on the fact that windows always selects a printer as default even if the user doesn t specify one to reproduce the bug you just have to not have any default printers in cups and then launch erwin when you go to file print setup you ll see that the printer combo box has a blank first line that is selected by default see bug you can then select a valid installed printer and it will print normally though the first attachment to bug fixes this issue beware however of bug ,0
WINE-1779,on rh type fonts supplied by the linux font server work for display but cannot be used for printing only the base fonts for the printer can be used for printing this does not apply to ttf fonts installed in c windows system fonts ,1
WINE-9787,today s patches have caused warcraft battle net to stop working when connecting to battle net the connecting to battle net box just idles indefinitely no terminal output i haven t run a regression yet so i don t know exactly which patch causes this ,1
WINE-9382,a user reported in http groups google com group alt os linux mandrake msg fb e that fotobuch designer s installer showed error dialogs while installing fonts i reproduced this with current git it seems that the app puts fonts in windir fonts and then calls addfontresource with just the font s filename no pathname and wine prepended windir system to make an absolute path googling around i saw some evidence in http support installshield com kb view asp pcode all articleid q that windows behavior changed over the years and this app is relying on the older behavior ,0
WINE-1761,running winemine works running winzip setup works everything else i tried worked up to a certain point and hang in an infinite loop of segmentation faults attached is the example of running ie setup exe the main screen appears but after i click on accept the infinite loop described starts attached is the output of gdb and winedbg ,1
WINE-25998,created attachment log ie crash while opening http wine iexplore http fixme ole coresumeclassobjects stub fixme storage create storagefile storage share mode not implemented fixme urlmon urlmoniker bindtoobject use running object table fixme shdocvw bindstatuscallback onprogress status code wine ie won t display any thing after long time waiting ie will crash i m not sure whether it is about urlmon overrite urlmon seems not work ,0
WINEHQ_BUGZILLA-272,wine is not a choice for submitting bugs via http wine codeweavers com bugs enter bug cgi product wine is the most recent version ,0
WINE-478,see bug for instructions approximate number of references ,0
WINE-24610,somewhere between and bug seems to have reappeared exact same symptoms no text in dialogue boxes verified with touhou to on ubuntu lucid wine and ,1
WINE-1462,bug comments restored from gmane org vertical trackbar slider doesn t render properly additional comments from reif earthlink net created an attachment id example mfc program slider exe,1
