bug_id,long_description,label
WINE-2371,bug http www winehq org hypermail wine bugs html freebsd wine app fails following reason wine failed initialize usr local lib wine ntdll dll mmap entire address space failed cannot allocate memory bug install programs winetest makefile dllext work checks file example advapi test exe without use bison bug xxxx may early sorry english,1
WINE-39238,following errors systematically happen running test without elevated privileges windows box win spie adm win spie usr winetest boxes inputprocessor test failed registered text service found inputprocessor test failed failed activate text service inputprocessor test failed itfcategorymgr isequaltfguidatom failed inputprocessor test failed equal value invalid inputprocessor test failed clsid fakeservice matching tid inputprocessor test failed itfkeystrokemgr advisekeyeventsink failed inputprocessor test failed keyeventsink onsetfocus fired expected state inputprocessor test failed wrong return expected connect adviselimit inputprocessor test failed itfkeystrokemgr preservekey failed inputprocessor test failed itfkeystrokemgr preservekey inproperly succeeded inputprocessor test failed itfkeystrokemgr ispreservedkey failed inputprocessor test failed itfkeystrokemgr unpreservekey failed inputprocessor test failed itfkeystrokemgr unadvisekeyeventsink failed tests regression introduced following commits commit fde author aric stewart date fri feb msctf implement itfinputprocessorprofiles enumlanguageprofiles commit author aric stewart date tue apr msctf tests test activation deactivation text service,1
WINE-6472,try launch specific app fails wine unhandled page fault read access address thread tarball wineprefix launch script available http filip org wine wynik tar,1
WINE-3340,root localhost wine launcher exe root localhost fixme opengl query function pbuffer version vidia fixme opengl query function pbuffer glx exts glx ext visual info glx ext sual rating glx sgix fbconfig glx sgix pbuffer glx sgi video sync glx sgi swap ontrol glx arb get proc address fixme opengl query function pbuffer version nvidia fixme opengl query function pbuffer glx exts glx ext visual info glx ext sual rating glx sgix fbconfig glx sgix pbuffer glx sgi video sync glx sgi swap ontrol glx arb get proc address fixme ddraw main directdraw setcooperativelevel fixme xrandr drv xrandr setcurrentmode cannot change screen bpp fixme imm immgetcontext stub fixme imm immgetdescriptionw nil semi stub fixme imm immgetdescriptionw semi stub fixme imm immgetimefilenamea stub fixme imm immreleasecontext stub fixme imm immgetcontext stub fixme imm immsetconversionstatus stub fixme imm immreleasecontext stub fixme imm immgetcontext stub fixme imm immreleasecontext stub fixme imm immgetcontext stub fixme imm immsetconversionstatus stub fixme imm immreleasecontext stub fixme imm immgetcontext stub fixme imm immsetconversionstatus stub fixme imm immreleasecontext stub fixme font wineengcreatefontinstance using first face fixme imm immgetcontext stub fixme imm immsetconversionstatus stub fixme imm immreleasecontext stub fixme imm immgetcontext stub fixme imm immsetconversionstatus stub fixme imm immreleasecontext stub fixme keyboard registerhotkey stub fixme font wineengcreatefontinstance using first face,0
WINE-19814,created attachment terminal output start game load new map move camera trees exit imperium romanum able see distant trees near ones move camera closer disappear,1
WINE-29628,created attachment wine crash log trying load sylenth vsti kind host wine crashes stack dump backtrace download sylenth http www lennardigital com modules downloads sign required happens hosts tried native linux ones lmms qtractor well windows ones running wine studio reaper easiest fastest way reproduce error install lmms available distros install sylenth wine run lmms insert vestige instrument song editor clicking instruments icon vertical bar left drag dropping vestige item song editor vestige gui click newly added vestige instrument bring gui click folder icon select sylenth demo dll click moment dll runs wine crashes using wine gentoo linux amd,1
WINE-9574,run ibexpert first time riched dll needs overriden windows native riched dll msls dll fixme errors fixme richedit richeditwndproc common stylechanging stub fixme richedit richeditwndproc common stylechanged stub fixme richedit richeditwndproc common eco autowordselection implemented yet fixme richedit richeditwndproc common eco autovscroll implemented yet fixme richedit richeditwndproc common settypographyoptions stub fixme richedit richeditwndproc common setlangoptions stub fixme richedit iricheditole fnsethostnames stub expert expert,1
WINE-14078,copied wine devel dan wrote http www winehq org pipermail wine devel june html snip looking valgrind warning http kegel com wine valgrind logs oleaut tmarshal txt conditional jump move depends uninitialised value serialize param tmarshal serialize param tmarshal xcall tmarshal func tmarshal tmarshal run test test main test uninitialised value created stack allocation test typelibmarshal tmarshal problem happens call method widget pointer uninitialized pointer receive pointer widget interface ikindaenumwidget iunknown hresult next iwidget widget discovered attached patch prevented problem quite understand first glance widget parameter function would dereferenced serializing call snip rob shearman wrote http www winehq org pipermail wine devel june html snip bug typelib marshaller check whether ptr type actually interface pointer access input parameter parameter note memory use semantics legal access memory passed remote function even parameter think getting close time reimplement typelib marshaller top ndr functions implement subtleties twice would improve performance would reduce amount code snip,1
WINE-24921,created attachment winedebug win event drv run mail agent version error badalloc,1
WINE-19315,wine call duty absolutely graphical glitches depth field glow disabled since wine often glitches post processing seems temporarily disabled milliseconds regularly results quick flashes makes nearly impossible play certain missions especially president fulani something cinematic near beginning sometimes graphic post processing blur flickers blurred non blurred image sometimes also post processing disabling stick disappears getting back menu esc back game esc,0
WINEHQ_APPS_DATABASE-15419,appdb test data usefull users since know stable wine releases add test data page list wine tested release list example since corporate users users looking stability sticking long time future stable releases like supersede since users distributions might keep long time,1
WINE-18079,using slackware program autocorect uses custom checkbox talcheckbox made alcinoe http sourceforge net projects alcinoe instead default checkbox delphi displayed black rectangle see left panel many configuration dialog instrumente configurare menu want make short demo reproducing error,1
WINE-8926,qip shows message icon tray current message window either window inactive top level minimized wine qip show icon anyway leads believe wine reports improper window state,0
WINE-19946,able reproduce world warcraft happen programs run wine using fglrx driver wow works correctly use radeon driver texture got messed card get reported baseline nvidia force wine report model one reported using fglrx wow works,1
WINE-3270,running pokerstars client app downloadable pokerstars com download size managed mode default main window often becomes minimized also resized pixel without option restore back managed desktop parameter problem occur occur either crossover problem reported gnome kde xfce steps reproduce download client pokerstars com install client wine pokerstarsinstall exe goes smooth start client started directory exe resides either wine pokerstarsupdate exe wine pokerstars exe main window shown double click table list table opened main window minimized fact sized click leave table button table table window closed main window stay sized ever restored wierd workaround least gnome seems exist managers either closing table window click main window image taskbar remove window moving taskbar closing table window restore main window properly,1
WINE-9581,clear setup freshly compiled freebsd ports wine winecfg wine creating configuration directory home wine err seh raise exception unhandled exception code flags addr wine wineprefixcreate failed creating home wine says starting debugger hangs,0
WINE-15916,reproduce wine winecfg click drives tab click autodetect winecfg fails find drive follow bug error windows mode,0
WINE-14585,running demo installer downloadable http www anquet com version installer fails internal installer error error code upon clicking close error pop installer tries download install net framework downloading fails failed verify digital signature file http download microsoft com download dotnetfx exe upon clicking installer dies nothing installed,0
WINE-15840,created attachment standard crash dump suddenstrike crashes try load map happens always since version till version works using gentoo linux sure would mess system complete regression test know implement complete regression test ebuild fresh wine directory fix want special winedebug channels please tell,0
WINE-22941,kde mandriva incorrect behaviour far manager found problem new even far manager win console norton like file manager wich used wine using wineconsole like two panel file managers far supports hot keys always standard hot keys mswindows alt far command closing editing file native mswindows exist two ways terminate far key causes internal terminating application prompt dialog auto saving preferences etc clicking close button top border console window causes terminating far immediately useful preserve default settings etc last wine release candidate behaviour wineconsole native mswindow console could quickly terminate far using kde made button clicking standard close button right top kde window containing wineconsole causes emulation pressing alt result far manager terminate opens current file edit wrong behaviour wich cause different problems console applications non standard hot keys maybe introducing possibility customize handling standard wineconsole buttons could also good solution,0
WINE-25210,created attachment terminal output running main executable wine puzzle agent demo game fails start terminal output like fixme actctx parse depend manifests could find dependent assembly lmicrosoft crt get game http www telltalegames com puzzleagent found winetricks vcrun makes work get winetricks http winezeug googlecode com svn trunk winetricks see attachment terminal output launching game,0
WINE-5758,client used run fine point connects internet current git crashes immediately,1
WINE-466,wine wine cvs unstripped rpm prior recent versions problem appeared upgrade document problem lotus notes work great except typing body email cannot see type backspace pressed see debug messages mentionning fixme cursor drv getcursor currently support cursors bits per pixel fixme cursor drv getcursor currently support cursors bits per pixel fixme process getprocessworkingsetsize xffffffff stub fixme process setprocessworkingsetsize xffffffff stub harmless fixme process getprocessworkingsetsize xffffffff stub fixme process setprocessworkingsetsize xffffffff stub harmless following result bug report jyp lavred cat wine rpt formatted auto generated debug report wine quick debug report maker thingy wine version wine cvs unstripped rpm cvs windows version windows distribution mandrake kernel version telux type linux cpu gcc version gcc version mandrake linux mdk program lotus notes program type win debug options debugmsg debugmsg extra commands passed managed extra configure commands none wine dependencies libntdll usr lib libntdll libwine usr lib libwine libwine unicode usr lib libwine unicode libm lib libm libc lib libc libdl lib libdl lib linux lib linux last lines debug output follows fixme win createmodule security directory ignored fixme win createmodule security directory ignored fixme win setcriticalsectionspincount critsection spincount supported fixme win setcriticalsectionspincount critsection spincount supported fixme console setconsolectrlhandler nil error checking testing yet fixme console setconsolectrlhandler dfd error checking testing yet copy full debug report needed thank,0
WINE-32149,created attachment wine console output asked open file notepad net creates new tab file opened window contains data source available http sourceforge net projects notepaddotnet note due bug difficult find open icon,1
WINE-17969,warhammer dawn war demo exits silently appdb claims work older wines tried exact result wine gives console output graphicsconfig exe work though,1
WINE-1715,trace hardware debugging system use debug arm based embedded devices patch committed march cst alexandre broke buttons main window trace http www iki jlavi wine wine gif also wine version problem patch changed file dlls comctl toolbar buttons corrupted main window trace subwindows subwindows open screenshot wine gives following error message times err drv drv createbitmap trying make bitmap planes bpp wine output run uniq err font readfontdir open directory usr share wine windows fonts fixme keyboard drv keyboard detectlayout keyboard layout found using closest match instead swedish keyboard layout scancode mapping please define layout windows drv keyboard submit inclusion future wine releases see wine user guide chapter keyboard information fixme accel createacceleratortablea check accelerator descriptions valid return null setlasterror err drv drv createbitmap trying make bitmap planes bpp fixme accel createacceleratortablea check accelerator descriptions valid return null setlasterror err drv drv createbitmap trying make bitmap planes bpp fixme accel createacceleratortablea check accelerator descriptions valid return null setlasterror err drv drv createbitmap trying make bitmap planes bpp patch committed day buttons worked http www iki jlavi wine wine gif wine version output still contains drv createbitmap error messages exactly times less buttons corrupted,1
WINE-36519,created attachment bodhi linux wine app failed attached file everything report bug would like able see apps work better thank,1
WINE-1251,bug comments restored gmane org fixme cabinet fdicreate pfnalloc pfnfree pfnopen pfnread pfnwrite pfnclose pfnseek cputype perf stub console output wine cannot install office visio fake windows setup mandrake wine rpm could least install office additional comments grundig bug confirmed popular vote,1
WINE-11663,created attachment error messages running wine exe exe seems hang running laptop intel gma end process work kill usually get nothing specify emulate virtual desktop get blank window still nothing happens sure driver issue relatively new card,1
WINE-11326,created attachment crash log ubuntu wine winehq deb build winehq game sports car game http www thelegacy museum game crash pressing play options program option program part directx game play pressed directx game started worked softwarerendering till without problems upgraded game crash,0
WINE-27515,windows type explorer http www google com windows open default browser launches url wine feature work instead open file manager,1
WINE-7409,inside zipfile new version msvcr dll includes encode pointer necessary many programs work like visual studio windows live messenger dll fails load correctly msgbox runtime error number easily reproduced rundll ing,1
WINE-9497,running visio arial narrow marlett lucida wingdings fonts appear font dialog combo box applications fonts available kde applications tried numerous combinations symlinking duplicating windows fonts directory nothing seems change also tried removing usr share wine fonts also makes difference unable test newer wine version visio run anything newer see bug,1
WINE-28214,created attachment terminal output game old arcade ish flight sim utilizing directx recently released dotemu problem game crashes right starting wine crashing process typhoon exe exit still remains memory consuming cpu power kill game starts correctly wine result regression test ace cac first bad commit commit ace cac author henri verbeet date mon aug wined resolve source destination rectangles wined surface blt aac dba dlls patch cannot reverted cleanly git checkout ace cac game crashes git reset hard head game loads main menu note might another regression somewhere start game get error message fatal error failed create material efa error message never seen demo available please let know need log specific debug channels enabled fedora nvidia gfx card driver,0
WINE-3631,muschick christian reports app compiled mingw runs properly windows wine compiled windows compiler runs properly include class foo public foo std cout destructor foo foo void std cout int main int char std cout main atexit return,0
WINE-3100,photoshop worked past bug fixed http bugs winehq org show bug cgi doens work anymore new error fixme actctx queryactctxw stub fixme wintab drv wtinfoa return proper size wine call unimplemented function kernel dll wine register dll aborting wine unhandled exception thread starting debugger usage winedbg auto gdb cmdline clues thanks andrea,0
WINE-7527,ill cut paste josh faulkners description first know wine issue utorrent issue came new versions recently anyway able select deselect files torrent download clicking checkbox add new torrent window ubuntu edgy eft wine utorrent build current work around right click file choose select deselect would nice checkboxes worked thanks works doesnt,0
WINE-8425,ecuadorian electronic tax reports required submitted format generated special program downloaded url indicated supplied exe starts unpacking msi file inside crashes also downloaded http www palosanto com villacis setup anexo exe,0
WINE-17384,beginning wine current naval units civ bts drawn incorrectly drawn incorrect background drawn partially see attached screenshot order units screenshot row work boat galley trireme caravel carrack galeon row east indiaman privateer frigate ship line ironclad transport row destroyer battleship missile cruiser stealth destroyer submarine attack submarine carrier units drawn partially without hulls masts sails shadows shrouds carrack east indiaman ship line,0
WINE-31064,unable login haul dealer network built wine entering user name pass word login screen hangs ever url https pos uhaul net credentials login practice site login fire fox chrome fully functional due lack script activex user name password location,0
WINE-22330,created attachment error log attempting run game dragon age origins fedora latest updates repository used winetricks install various things saw appdb including vcrun used exe crack trying start errors msvcr dll attached comes error dialog box also attached sure whether something wrong still whether bug would appreciate troubleshooting help also tried copying msvcr dll download internet error different error remove msvcr dll,1
WINE-6424,installer weird bug wine sda flyakiteosx exe libgl error drmmap framebuffer failed fixme win setwindowtexta setting text flyakiteosx setup process window nil use sendmessage fixme process iswow process xffffffff stub fixme win win createwindowex parent hwnd message fixme shell isuseradmin stub wine unhandled page fault read access address thread starting debugger fixme ntdll rtlntstatustodoserrornoteb mapping backtrace however like winedlloverrides msvcrt wine flyakiteosx setup get winedlloverrides msvcrt wine sda flyakiteosx exe fixme win setwindowtexta setting text flyakiteosx setup process window nil use sendmessage fixme process iswow process xffffffff stub err module import dll library msvcrt dll needed windows temp nsec tmp newadvsplash dll found fixme shell isuseradmin stub installer comes fine installation runs fine,0
WINE-11187,created attachment scanf bug scanf seems work correctly reproduce bug install wine dev cpp write simple program performs least two scanf see attachment run expected result scanf read value keyboard actual result first scanf works fine subsequent read keybord,0
WINE-3377,run civivlization use quickstart mode start new game want advise settler build city game crashes following error unable allocate draw buffer terminating program screenshot shows crash http komi bluezones org wine civ png output game running komi phobos civilization iii wine civilization exe fixme drv drv desktop setcurrentmode cannot change screen bpp fixme font createscalablefontresourcea lsans fotlsans ttfc program files infogrames civilization iii stub fixme font createscalablefontresourcea lsans fotlsans ttfc program files infogrames civilization iii stub err opengl drv choosepixelformat flag supported fixme ddraw main directdraw setcooperativelevel err opengl drv choosepixelformat flag supported err opengl drv choosepixelformat flag supported err opengl drv choosepixelformat flag supported err opengl drv choosepixelformat flag supported err opengl drv choosepixelformat flag supported err opengl drv choosepixelformat flag supported err opengl drv choosepixelformat flag supported err opengl drv choosepixelformat flag supported err opengl drv choosepixelformat flag supported err opengl drv choosepixelformat flag supported err opengl drv choosepixelformat flag supported komi phobos civilization iii system intel ghz ram intel onboard graphics chip fedora core kernel,1
WINEHQ_APPS_DATABASE-30218,march pdt appdb login working entered registered email address copy paste password including copy paste password reset email site log,0
WINE-8226,path spec given directory contain dlgdirlistcombobox fail return false currently return true see http msdn microsoft com library aspx problem occured win program extended bit watcom program relies failure routine open file fancy file manager non failing prevented file loaded call ddl directory ddl exclusive flags exemple let directory test contain many files including one subdirectory test testsub call dlgdirlistcombobox path spec test test test return true produce listing call test test fail wether test exist file spec contain checked behavior windows current wine tested fedora core extras fail actual problem dialog dlgdirlistw function dlls user dialog attach patch produces correct behavior compared fixes problem related problem windows least calling ddl drives attribute produce result calling ddl drives ddl exclusive case wine program filling box files drives supposed contain drives happends sending message listbox directly attach patch fixes problem listbox directory function ddls user listbox,1
WINE-3407,man page wineprefixcreate,1
WINE-21229,msiexec accept package argument install package showing usage msiexec package file msi install msi file show usage instead could processed sort alias,0
WINE-6743,installed wine notes several times notes installs fine configured access mail terminal notes started error continues scroll err win defwindowprocw called process window err win defwindowprocw called process window err win defwindowprocw called process window exit notes cannot access mail start notes normally enter password welcome screen comes errors terminal point select mail icon appears notes tries access mail server application freezes error continue scroll terminal user linux wine drive program files lotus notes wine nlnotes exe fixme ole coregistermessagefilter message filter registered used fixme process iswow process xffffffff stub lotus notes client started libgl warning driver claims support visual err win defwindowprocw called process window err win defwindowprocw called process window err win defwindowprocw called process window err win defwindowprocw called process window searched bugzilla google tried different fixes nothing seems work way access email remove wine remove wine directory reinstall wine reinstall notes many times put small script run sudo dpkg purge wine home user wine sudo apt get install wine home user wine oien exe,0
WINE-13351,created attachment everything error output eelog txt game low fps rate even menu slow mouse hangs first frames game gets little bit brighter brighter mouse begins hang think could problem transparency mousecourser sorry give detailed information problem attach every thing found recogniced coursor drawen times screen screen refreshed coursor background realey transparenct every thing game witch needs transparency problems start map got fps sec got fps changed anything need screenshot brighter game feel free contact,1
WINE-26841,trying save project reaper resulting file appears without file extension cannot read back reaper rpp file extension manually added read normal regression seems introduced still present tested stable reaper http www cockos com reaper download php reaper alpha http www landoleet org elementary jupiter intel core duo geforce wine,0
WINE-10339,created attachment picture symptoms three games sonic knuckles collection display wrong windowed mode looks fine fullscreen graphics black white smooshed left side screen see attached picture downloadable demo available http www sega com support support php item support games work around game crashing startup follow procedure found louis lenders however get game running wine runsonic exe options select checkbox background music game window responsive still displays graphics wrong selecting full screen menu looks rather speed game seems way high,0
WINE-11754,created attachment stderr running wine fresh exe sucessfull install navigon fresh try open program get access violation navigob fresh downloadable navigon com,1
WINE-24732,complex character forms formed wine apps like notepad wordpad editors word processors windows one install language support wine bug missing feature presented video format http www youtube com watch pvfl first part wine wordpad application characters conjoined combined second part kate text editor kde combination forms correctly formed thanks,1
WINE-467,slackware xfree nvidia lastest driver kernel problems start starcraft wine wine version game seems work background hear sounds music screen black seem directx problem winex problem config file wine registry version keys relative machine software wine wine config think nescessary show others complete config bug report filter empty lines comments grep wine config grep dos drives configuration section following format drive path xxx unix path drive root type xxx supported types floppy cdrom network label xxx drive label characters serial xxx serial number characters hexadecimal number filesystem xxx supported types msdos dos fat win vfat unix wine supposed emulate certain directory structure recommended win ext vfat fat msdos fat ugly upgrading vfat driver strongly recommended use unix unless intend port programs using winelib device dev want allow raw device access drive path mnt floppy type floppy label floppy serial device dev floppy drive path mnt win type label dos filesystem win drive path mnt soft type label dos filesystem win drive path mnt cdrom type cdrom label rom filesystem win make sure device correct proper permissions device dev cdrom drive path tmp type label tmp drive filesystem win drive path home type network label home filesystem win wine windows windows system windows system temp path windowsc windows systemf testg profile windows profiles administrator graphicsdriver drv wine pass directory symlinks windows programs default enabling may crash programs recursive lookups whole subdir tree case symlink pointing back showdirsymlinks shelllinker wineshelllink careful wrong dlloverrides settings potential pretty much kill setup dlloverrides commdlg builtin native comdlg builtin native ver builtin native version builtin native shell builtin native shell builtin native shfolder builtin native shlwapi builtin native lzexpand builtin native builtin native comctl builtin native commctrl builtin native advapi builtin native crtdll builtin native mpr builtin native winspool drv builtin native ddraw builtin native dinput builtin native dsound builtin native opengl builtin native msvcrt native builtin rpcrt native builtin msvideo builtin native msvfw builtin native mcicda drv builtin native mciseq drv builtin native mciwave drv builtin native mciavi drv native builtin mcianim drv native builtin msacm drv builtin native msacm builtin native msacm builtin native midimap drv builtin native default dlls native builtin drv number colors allocate system palette allocsystemcolors use private color map privatecolormap favor correctness speed graphics operations perfectgraphics color depth use multi depth screens screendepth name display use display allow window manager manage created windows managed use desktop window wine desktop use xfree dga extension present make sure dev mem accessible usedga use xshm extension present usexshm use xvidmode extension present usexvidmode enable directx mouse grab dxgrab create desktop window double buffered visual useful play opengl games desktopdoublebuffered code page used captions managed mode means default ansi code page acp textcp use one port video setup wine uses first input image finds xvideoport run synchronous mode useful debugging problems synchronous fonts read documentation fonts adding aliases see couple examples russian users resolution default adobe helvetica defaultfixed fixed defaultserif adobe times defaultsansserif adobe helvetica default truetype fonts russian koi encoding default monotype arial koi defaultfixed monotype courier new koi defaultserif monotype times new roman koi defaultsansserif monotype arial koi default cyrillic bitmap fonts default cronyx helvetica defaultfixed fixed defaultserif cronyx times defaultsansserif cronyx helvetica serialports com dev ttys com dev ttys com dev ttys com dev modem parallelports lpt dev ppdev key base emulated port value parport device timeout timeout auto closing open device yet implemented dev parport dev parport dev parport spooler file tmp lpt lpr lpt sdevice soutputfile tmp fred lpt dev ports read write spy exclude sizewm timer registry booleans true false defaults read write home global registries stored etc loadglobalregistryfiles home registries stored user wine loadhomeregistryfiles load windows registries windows directory loadwindowsregistryfiles try write changes home registries writetohomeregistryfiles registry periodic save timeout seconds periodicsave save modified keys saveonlyupdatedkeys tweak layout supported styles win default win win nothing windows version wine returns use cmdline option winver want winelook win console drivers tty xtermprog nxterm initialrows initialcolumns terminaltype nxterm clipboard clearallselections persistentselection list directories directly contain afm files afmdirs usr share ghostscript fonts usr share afm usr share enscript usr lib fonts type winmm drivers wineoss drv wavemapper msacm drv midimapper midimap drv,1
WINE-7934,graphics esp units backgrounds messed look like skewed otherwise games runs bit slow,0
WINE-18218,found game run builtin xinput run native xinput much testing seeing strange difference relay builtin snoop native took guess changed order functions spec file worked correct way probably giving proper ordinals stdcall xinputgetstate long ptr stdcall xinputsetstate long ptr stdcall xinputgetcapabilities long long ptr stdcall xinputenable long stdcall xinputgetdsoundaudiodeviceguids long ptr ptr stdcall xinputgetbatteryinformation long ptr ptr stdcall xinputgetkeystroke long long ptr works game longer needs native xinput still needs native dxchecktexturerequirements implemented,0
WINE-10052,created attachment wine output msmoney fails start attached error appears msxml interface registred correctly use native msxml msmoney loads seg faults try accept license agreement,0
WINE-13670,starting game either launcher directly show error message titled internal error following content common shape cpp shape shape lost one fixme console output fixme mountmgr harddisk ioctl unsupported ioctl occasionally shows message dies page fault causing message dissapear directly stability issues kind instance gta vice city runs fine information needed hope someone point kind documentation guide seem find information bugs page wiki,1
WINE-30974,trying get backtrace large proprietary app built visual wine backtracer issues errors seen bug along fixme dbghelp msc codeview add type struct field list unsupported type struct field list fixme dbghelp msc codeview fetch type cannot locate type fixme dbghelp msc codeview get type returning null symt type fixme dbghelp msc codeview snarf udt nullptr find type fails generate useful backtrace,1
WINE-36627,hello folks gfwl xlive bug comments past stated copying msasn dll solves issue bug indeed specific version gfwl hard binds msasn dll winetricks msasn obviously solves problem xlive dll load failure solve gfwl init failure runtime explained https bugs winehq org show bug cgi bug adding stub dll possible implementation later specific version snip xlive dll microsoft corporation games windows live dll panorama rtm wednesday april snip versions panorama rtm binding xliveredist msi redist installer file table dumped orca snip file component filename filesize version dxdx directxredist cab mar cab xlive xliveruntimecomponent xlive dll sqmapidll sqmapi sqmapi dll dxdxsetupexe directxredist dxsetup exe dxdx directxredist rxp yibt cab mar cab dxxinput directxredist qdji bjl cab apr xinput cab dxdsetupdll directxredist dsetup dll dxdsetup directxredist dsetup dll dxdllreg directxredist grfka cab dxdllreg cab dxupdate directxredist dxupdate cab xlivecat xliveruntimecomponent dph cat xlive dll cat xlivefnt xliveruntimecomponent xlivefnt dll snip bundles installs net framework snip wine dbg info process pid threads executable hex explorer exe services exe mscorsvw exe plugplay exe winedevice exe setup exe msiexec exe gfwlivesetup exe gfwlivesetupstub exe dotnetfx exe setup exe snip starting game installed specific gfwl version example resident evil bug yields snip wine launcher exe err module import dll library msasn dll needed windows system xlive dll found err module import dll library xlive dll needed program files capcom resident evil exe found err module ldrinitializethunk main exe initialization program files capcom resident evil exe failed status snip dumping msasn dll import descriptor main executable yields snip imageimportdescriptor originalfirstthunk timedatestamp gmt thu jan forwarderchain name eca msasn dll firstthunk ordinal hint api name asn berdecs val asn berdecgeneralizedtime asn berdecexplicittag asn berdecnotendofcontents asn berdecpeektag asn decalloc asn berdeczerocharstring asn berdecendofcontents asn berencexplicittag asn berencs asn berencendofcontents asn berdecoctetstring asn berdeccharstring asn berencbool asn berdecbitstring asn berdecu val asn cerencgeneralizedtime asn berenccharstring asn berencbitstring asn berencoctetstring asn berencu asn closeencoder asn createdecoder asn createencoder asn encode asn decode asn closedecoder snip might also useful split asn api helpers builtin crypt sha sum gfwlivesetup exe gfwlivesetup exe gfwlivesetup exe gfwlivesetup exe wine version wine regards,0
WINE-27527,try run dmark wine gac benchmark run instead says reliable benchmarking cannot completed dmark display window lost focus regression test commit eed author dmitry timoshkov date tue apr winex move sendmessage syscommand maximize restore call window extents check abf acc dlls bug report suffers commit revert patch top wine gac makes problem away private keyword bisected,1
WINE-21325,created attachment fix aclocal main prototype aclocal uses int main int argc char argv prototype main various tests however quoted escaped whatever properly discarded autotools leaving int main int argc char argv configure clang treats invalid main prototype hard error configure tests fail attached patch fixes,1
WINE-36386,created attachment valgrind log backtrace backtrace vgr libczdsoza memcpy vgpreload memcheck linux dri dri dri dri cbe dri dea dri dcfbd gltexsubimage libgl dccd wined adapter init constprop wined wined init wined flags home austin wine valgrind known dlls wined directx wined wined create flags home austin wine valgrind known dlls wined wined main wined fab init extended home austin wine valgrind known dlls directx faf direct dcreate sdk version home austin wine valgrind known dlls main,1
WINE-7332,geez even autorun exe rom run console output indicates ole problem attach log,1
WINE-8287,select gosberg toolbar skin irfan view crash next time try run attach crash dump,1
WINE-23621,realized bug report covering issue directdraw surfaces com interfaces maintain reference count destroyed longer use refcount returned iunknown release function unfortunately games base logic value returned idirectdrawsurface release specifically sometimes wrongly expect return zero something like idirectdrawsurface release surf bail test forcing dds release return zero one game affected recoil complains set video mode difference wine implementation windows implementation windows maintains refcount surface interface version whereas wine one reference count across versions tests dlls ddraw dsurface confirm windows behaviour fix issue reference counting needs split requires lot changes versions share thunks,1
WINE-1479,trying run cvs wine freebsd thx dirname avicap install make install tools mkinstalldirs usr local lib wine usr bin install avicap dll usr local lib wine avicap dll dirname avifil install make install tools mkinstalldirs usr local lib wine usr bin install avifil dll usr local lib wine avifil dll make know make install avifile dll stop error code stop home tst wine dlls error code,0
WINE-35065,created attachment console output program works fine wine,1
WINE-14316,roguelike elona versions least abnormally slow especially gameplay rendering input interesting fixmes anything clues cpu usage quite high unsuccessfully tried run winedbg breaking slowness,1
WINE-30762,dac dedc seem introduced flaky tests msxml domdoc result runs loop ubuntu though also saw centos domdoc test failed got lhttp blahblah org domdoc test failed got lhttp blah org domdoc test failed got lhttp blahblah org domdoc test failed got lhttp blah org domdoc test failed create file users dank temp leading spaces xml,0
WINE-41608,created attachment terminal output wine trying run game bit windows prefix wine devel wine staging versions game crashes even starts game according steam page requires windows later terminal output attached,1
WINE-4477,could run application cvs crashs application needs qtgui dll qtcore dll mingwm dll mingw note free open source dlls,0
WINE-11411,http blog rvburke com gtk pygtk win complained wix running http www winehq org pipermail wine patches november html talks two changes needed get closer running seems dropped one two bugs reports running light exe wix wixobj file non versioned file component prints diagnostic error indicating error file found using wine builtin version dll msi dll error resource data found using wine builtin msi dll native version dll version dll getfileversioninfosizew return error file found trying get version file contain version example text file relies version getfileversioninfo file existance check returns meaning file exist loadlibrary fails patch addresses making version getfileversioninfo return xffffffff meaning file exists version loadlibrary returns error beside error file found,0
WINE-40887,started recently introduction ncrypt dll temporary solution disable dll,0
WINE-24799,whenever try close easyworship eval version get wine crash moreover application closable regular way needs killed application downloadable http www easyworship com downloads builds current easyworship web zip console output attached console txt idea thanks,1
WINE-STAGING-39985,starting battle net wine staging program fails start error dialog following text application failed start could find load platform plugin windows reinstalling application may fix problem switch regular wine program starts expected without error dialog running arch installed battle net bit prefix environment variable winearch win download battle net http www battle net download getinstallerforgame win locale enus version live gameprogram battlenet app,0
WINE-38949,created attachment gdb backtrace coredump getting segmentation fault core dumped message trying start configuration tool free falcon dmesg shows something like ffviper config segfault bfe error ntdll dll problem present since commit fbfd aebe author andr hentschel date tue jul ntdll randomize security cookie available reproduce problem download unpack launch installer start ffviper config editor exe configuration tool requires mfc dll segfault occurs earlier still present wine sha afafc bbcbf,0
WINE-39896,created attachment look robot animations glitch main lobby lego mindstorms software seen screenshot https appdb winehq org screenshots php iappid iversionid important gives bad first impression using wine run software note robots wrong positions screen along scrolling etc see attachment see look,0
WINE-37575,regedit exe seems add duplicate null charactors type value str echo hkey local machine system testkey str wine regedit wine ruby bin ruby exe rwin registry win registry hkey local machine open system reg reg read testkey end echo hkey local machine system testkey hex wine regedit wine ruby bin ruby exe rwin registry win registry hkey local machine open system reg reg read testkey end guess due programs regedit regproc static long setvalue wchar val name wchar val data bool unicode val data dwlen remove last quotes lpbdata byte val data dwlen include terminating null include terminating null discarded remove last quotes already add terminating null,0
